W,Q2,Sigma_t,Sigma_l
1.34,3.05,4.58113,0.530717
1.35,3.05,4.38567,0.538991
1.36,3.05,4.1775,0.540692
1.37,3.05,3.95273,0.539543
1.38,3.05,3.72414,0.53712
1.39,3.05,3.50468,0.536677
1.4,3.05,3.30532,0.54151
1.41,3.05,3.13836,0.547723
1.42,3.05,3.01253,0.555972
1.43,3.05,2.93755,0.567095
1.44,3.05,2.92784,0.586928
1.45,3.05,2.99919,0.616502
1.46,3.05,3.17111,0.654638
1.47,3.05,3.47403,0.704331
1.48,3.05,3.95906,0.774762
1.49,3.05,4.22612,0.784879
1.5,3.05,4.27211,0.710196
1.51,3.05,4.27125,0.623562
1.52,3.05,4.07496,0.509627
1.53,3.05,3.65916,0.384224
1.54,3.05,3.124,0.275816
1.55,3.05,2.58416,0.194241
1.56,3.05,2.13037,0.144267
1.57,3.05,1.78464,0.111126
1.58,3.05,1.53482,0.0906297
1.59,3.05,1.38124,0.0757595
1.6,3.05,1.29219,0.0653892
1.61,3.05,1.27354,0.0585396
1.62,3.05,1.31772,0.0586348
1.63,3.05,1.42187,0.0666817
1.64,3.05,1.58711,0.0755906
1.65,3.05,1.80693,0.0908841
1.66,3.05,2.06291,0.102158
1.67,3.05,2.33404,0.111406
1.68,3.05,2.56837,0.112767
1.69,3.05,2.7022,0.108301
1.7,3.05,2.69636,0.0997586
1.71,3.05,2.54943,0.0964493
1.72,3.05,2.33015,0.092522
1.73,3.05,2.08474,0.0894529
1.74,3.05,1.8541,0.0912191
1.75,3.05,1.64607,0.0903396
1.76,3.05,1.47338,0.0910948
1.77,3.05,1.33009,0.0905451
1.78,3.05,1.20967,0.0887104
1.79,3.05,1.10431,0.0888831
1.8,3.05,1.01898,0.0885773
1.81,3.05,0.94814,0.0874484
1.82,3.05,0.88583,0.0873275
1.83,3.05,0.838737,0.0866009
1.84,3.05,0.79524,0.0838956
1.85,3.05,0.766531,0.0838166
1.86,3.05,0.749691,0.082572
1.87,3.05,0.733483,0.0815764
1.88,3.05,0.731836,0.077529
1.89,3.05,0.740209,0.0762824
1.9,3.05,0.76126,0.0746442
1.91,3.05,0.792252,0.0734991
1.92,3.05,0.826195,0.0695577
1.93,3.05,0.869284,0.0683928
1.94,3.05,0.911116,0.067552
1.95,3.05,0.958818,0.0690841
1.96,3.05,0.99428,0.0679257
1.97,3.05,1.02976,0.0673743
1.98,3.05,1.05753,0.0670128
1.99,3.05,1.07582,0.0666541
2,3.05,1.08831,0.067481
1.08,3.1,0.591266,0.0371658
1.09,3.1,1.0494,0.073365
1.1,3.1,1.4788,0.110068
1.11,3.1,1.92553,0.145139
1.12,3.1,2.4227,0.184646
1.13,3.1,3.00155,0.22347
1.14,3.1,3.70265,0.267355
1.15,3.1,4.5993,0.314669
1.16,3.1,5.73218,0.369474
1.17,3.1,7.14975,0.431206
1.18,3.1,8.79418,0.494991
1.19,3.1,10.5067,0.550429
1.2,3.1,11.8562,0.588124
1.21,3.1,12.4114,0.597092
1.22,3.1,12.0126,0.580227
1.23,3.1,10.9808,0.553342
1.24,3.1,9.72408,0.523768
1.25,3.1,8.52307,0.501195
1.26,3.1,7.51386,0.487249
1.27,3.1,6.71693,0.477592
1.28,3.1,6.09742,0.472194
1.29,3.1,5.63911,0.474258
1.3,3.1,5.28508,0.479029
1.31,3.1,5.01184,0.48619
1.32,3.1,4.79193,0.491336
1.33,3.1,4.59371,0.500527
1.34,3.1,4.41416,0.504093
1.35,3.1,4.23563,0.510832
1.36,3.1,4.03152,0.512278
1.37,3.1,3.8192,0.512486
1.38,3.1,3.59797,0.51139
1.39,3.1,3.3849,0.511634
1.4,3.1,3.19169,0.511497
1.41,3.1,3.03259,0.517138
1.42,3.1,2.90884,0.526652
1.43,3.1,2.83881,0.540497
1.44,3.1,2.82553,0.558266
1.45,3.1,2.89089,0.584639
1.46,3.1,3.05617,0.620366
1.47,3.1,3.34857,0.673184
1.48,3.1,3.80024,0.738862
1.49,3.1,4.05882,0.744849
1.5,3.1,4.094,0.676993
1.51,3.1,4.09046,0.593817
1.52,3.1,3.8975,0.485275
1.53,3.1,3.49928,0.367391
1.54,3.1,2.98206,0.263489
1.55,3.1,2.46588,0.186519
1.56,3.1,2.0305,0.136447
1.57,3.1,1.69816,0.105135
1.58,3.1,1.46484,0.0836301
1.59,3.1,1.31015,0.0697712
1.6,3.1,1.23154,0.0589851
1.61,3.1,1.21015,0.0533076
1.62,3.1,1.25225,0.0536313
1.63,3.1,1.35317,0.0610805
1.64,3.1,1.51416,0.070569
1.65,3.1,1.72171,0.0833207
1.66,3.1,1.97871,0.0926214
1.67,3.1,2.23673,0.101386
1.68,3.1,2.4605,0.102392
1.69,3.1,2.58719,0.0972397
1.7,3.1,2.58257,0.0919824
1.71,3.1,2.44554,0.0867207
1.72,3.1,2.23393,0.0840815
1.73,3.1,1.99693,0.0809169
1.74,3.1,1.77616,0.0803827
1.75,3.1,1.57939,0.0817675
1.76,3.1,1.40685,0.0818784
1.77,3.1,1.2678,0.0833733
1.78,3.1,1.14657,0.0824029
1.79,3.1,1.05185,0.0830049
1.8,3.1,0.973062,0.0814754
1.81,3.1,0.901966,0.0822083
1.82,3.1,0.840646,0.0792674
1.83,3.1,0.793099,0.0785342
1.84,3.1,0.757472,0.0798565
1.85,3.1,0.723313,0.0769346
1.86,3.1,0.7047,0.0751899
1.87,3.1,0.696869,0.0748605
1.88,3.1,0.696113,0.0732698
1.89,3.1,0.702814,0.0708027
1.9,3.1,0.720325,0.0686108
1.91,3.1,0.744028,0.0675805
1.92,3.1,0.784126,0.0652403
1.93,3.1,0.825367,0.063682
1.94,3.1,0.868431,0.0635477
1.95,3.1,0.91172,0.0631819
1.96,3.1,0.947088,0.0619656
1.97,3.1,0.981492,0.0628627
1.98,3.1,1.01107,0.0625738
1.99,3.1,1.02477,0.0632688
2,3.1,1.03779,0.0648424
1.08,3.15,0.5694,0.034808
1.09,3.15,1.01178,0.0689969
1.1,3.15,1.42344,0.103174
1.11,3.15,1.84964,0.137622
1.12,3.15,2.32689,0.174734
1.13,3.15,2.87528,0.211138
1.14,3.15,3.54594,0.250562
1.15,3.15,4.40338,0.29803
1.16,3.15,5.48082,0.349712
1.17,3.15,6.82314,0.407919
1.18,3.15,8.39501,0.468065
1.19,3.15,10.0216,0.523986
1.2,3.15,11.3021,0.555764
1.21,3.15,11.827,0.564479
1.22,3.15,11.4462,0.54885
1.23,3.15,10.4684,0.523147
1.24,3.15,9.27515,0.496633
1.25,3.15,8.13853,0.473387
1.26,3.15,7.17609,0.460105
1.27,3.15,6.42796,0.452698
1.28,3.15,5.84276,0.447368
1.29,3.15,5.40921,0.448225
1.3,3.15,5.06995,0.452499
1.31,3.15,4.81614,0.458118
1.32,3.15,4.61114,0.465023
1.33,3.15,4.43226,0.47362
1.34,3.15,4.2573,0.477337
1.35,3.15,4.07992,0.480681
1.36,3.15,3.89214,0.48464
1.37,3.15,3.68493,0.486405
1.38,3.15,3.47914,0.484262
1.39,3.15,3.27183,0.484734
1.4,3.15,3.07906,0.488045
1.41,3.15,2.92559,0.494128
1.42,3.15,2.81035,0.499863
1.43,3.15,2.73776,0.513255
1.44,3.15,2.72796,0.532379
1.45,3.15,2.78763,0.560877
1.46,3.15,2.94264,0.593541
1.47,3.15,3.22,0.642018
1.48,3.15,3.65401,0.709829
1.49,3.15,3.89077,0.714114
1.5,3.15,3.92346,0.643393
1.51,3.15,3.91945,0.5675
1.52,3.15,3.72652,0.463983
1.53,3.15,3.34302,0.350164
1.54,3.15,2.84693,0.249911
1.55,3.15,2.35322,0.178156
1.56,3.15,1.93417,0.128863
1.57,3.15,1.61427,0.0985086
1.58,3.15,1.39534,0.0795105
1.59,3.15,1.2483,0.0651551
1.6,3.15,1.17026,0.0540183
1.61,3.15,1.15373,0.0503318
1.62,3.15,1.19359,0.0492628
1.63,3.15,1.28965,0.0544245
1.64,3.15,1.44058,0.0644631
1.65,3.15,1.64515,0.0751844
1.66,3.15,1.89027,0.0850488
1.67,3.15,2.14467,0.0912736
1.68,3.15,2.35823,0.0912803
1.69,3.15,2.48424,0.0879709
1.7,3.15,2.47426,0.0826543
1.71,3.15,2.34347,0.078612
1.72,3.15,2.14073,0.0753905
1.73,3.15,1.91341,0.0736539
1.74,3.15,1.70022,0.0746621
1.75,3.15,1.50843,0.0752044
1.76,3.15,1.34744,0.0747398
1.77,3.15,1.20877,0.0762129
1.78,3.15,1.09666,0.0752654
1.79,3.15,1.00226,0.0750814
1.8,3.15,0.92298,0.0764967
1.81,3.15,0.852156,0.0747885
1.82,3.15,0.799459,0.0762361
1.83,3.15,0.751656,0.072755
1.84,3.15,0.71778,0.0736529
1.85,3.15,0.687868,0.0707191
1.86,3.15,0.67019,0.0686914
1.87,3.15,0.657137,0.0672989
1.88,3.15,0.65688,0.0659316
1.89,3.15,0.661111,0.0663589
1.9,3.15,0.681777,0.0649611
1.91,3.15,0.710039,0.0626371
1.92,3.15,0.741939,0.0596227
1.93,3.15,0.784277,0.0598566
1.94,3.15,0.826661,0.0604466
1.95,3.15,0.863127,0.058834
1.96,3.15,0.906463,0.0591461
1.97,3.15,0.937121,0.0581392
1.98,3.15,0.959789,0.0578276
1.99,3.15,0.97785,0.0596005
2,3.15,0.988241,0.0594201
1.08,3.2,0.549194,0.0324535
1.09,3.2,0.975181,0.0651278
1.1,3.2,1.37024,0.0974386
1.11,3.2,1.77648,0.129168
1.12,3.2,2.23365,0.164223
1.13,3.2,2.76371,0.199408
1.14,3.2,3.39847,0.236816
1.15,3.2,4.20194,0.281551
1.16,3.2,5.23998,0.330757
1.17,3.2,6.51807,0.386001
1.18,3.2,8.00624,0.444268
1.19,3.2,9.55499,0.494753
1.2,3.2,10.7712,0.527023
1.21,3.2,11.2692,0.535662
1.22,3.2,10.9107,0.521125
1.23,3.2,9.97256,0.496128
1.24,3.2,8.84628,0.46957
1.25,3.2,7.77077,0.447736
1.26,3.2,6.86544,0.43591
1.27,3.2,6.15238,0.428356
1.28,3.2,5.60185,0.424896
1.29,3.2,5.1902,0.424936
1.3,3.2,4.8732,0.428024
1.31,3.2,4.63348,0.432703
1.32,3.2,4.4373,0.440142
1.33,3.2,4.26793,0.447003
1.34,3.2,4.09737,0.452804
1.35,3.2,3.93349,0.458165
1.36,3.2,3.75474,0.458905
1.37,3.2,3.55907,0.458905
1.38,3.2,3.3591,0.459455
1.39,3.2,3.15896,0.461054
1.4,3.2,2.97536,0.461756
1.41,3.2,2.81916,0.468807
1.42,3.2,2.70629,0.476878
1.43,3.2,2.6442,0.489598
1.44,3.2,2.62802,0.50548
1.45,3.2,2.68517,0.530568
1.46,3.2,2.82956,0.568494
1.47,3.2,3.09514,0.610292
1.48,3.2,3.51032,0.673992
1.49,3.2,3.73096,0.68081
1.5,3.2,3.7608,0.616583
1.51,3.2,3.75098,0.5393
1.52,3.2,3.56372,0.44149
1.53,3.2,3.19454,0.332742
1.54,3.2,2.717,0.237297
1.55,3.2,2.24465,0.167231
1.56,3.2,1.84385,0.122907
1.57,3.2,1.53963,0.093837
1.58,3.2,1.3281,0.0760581
1.59,3.2,1.18767,0.0611057
1.6,3.2,1.11482,0.0514394
1.61,3.2,1.09915,0.0459506
1.62,3.2,1.13625,0.0454806
1.63,3.2,1.22938,0.0494311
1.64,3.2,1.37635,0.0595226
1.65,3.2,1.57379,0.068867
1.66,3.2,1.80753,0.0782105
1.67,3.2,2.05012,0.0823681
1.68,3.2,2.25819,0.0830863
1.69,3.2,2.38005,0.0799362
1.7,3.2,2.37331,0.0731348
1.71,3.2,2.24443,0.0728269
1.72,3.2,2.04936,0.0689084
1.73,3.2,1.83445,0.0691485
1.74,3.2,1.62666,0.0677824
1.75,3.2,1.44318,0.0699668
1.76,3.2,1.28893,0.0691247
1.77,3.2,1.15537,0.07085
1.78,3.2,1.04645,0.071761
1.79,3.2,0.951989,0.0706046
1.8,3.2,0.872825,0.0699882
1.81,3.2,0.813421,0.0713406
1.82,3.2,0.755636,0.0691958
1.83,3.2,0.706999,0.0698499
1.84,3.2,0.675389,0.0669557
1.85,3.2,0.649841,0.0663171
1.86,3.2,0.633444,0.0653076
1.87,3.2,0.62211,0.0629316
1.88,3.2,0.62343,0.0603063
1.89,3.2,0.628841,0.0602746
1.9,3.2,0.644028,0.0592438
1.91,3.2,0.67227,0.0587248
1.92,3.2,0.704402,0.05684
1.93,3.2,0.74456,0.0550758
1.94,3.2,0.780747,0.0525751
1.95,3.2,0.823139,0.0547128
1.96,3.2,0.862106,0.0545506
1.97,3.2,0.889732,0.0537735
1.98,3.2,0.91888,0.0550718
1.99,3.2,0.933656,0.0563383
2,3.2,0.942329,0.0557055
1.08,3.25,0.530195,0.0303879
1.09,3.25,0.940377,0.0614828
1.1,3.25,1.31948,0.0918658
1.11,3.25,1.70881,0.121728
1.12,3.25,2.14649,0.155257
1.13,3.25,2.64564,0.188737
1.14,3.25,3.25602,0.224538
1.15,3.25,4.02181,0.267004
1.16,3.25,5.00104,0.31372
1.17,3.25,6.22092,0.366065
1.18,3.25,7.64671,0.420299
1.19,3.25,9.10592,0.468836
1.2,3.25,10.2683,0.500011
1.21,3.25,10.7418,0.508794
1.22,3.25,10.404,0.493262
1.23,3.25,9.52146,0.46953
1.24,3.25,8.44827,0.445133
1.25,3.25,7.42597,0.423828
1.26,3.25,6.56703,0.413024
1.27,3.25,5.88376,0.404756
1.28,3.25,5.36742,0.402001
1.29,3.25,4.98115,0.403205
1.3,3.25,4.68125,0.40618
1.31,3.25,4.44888,0.40979
1.32,3.25,4.27143,0.414503
1.33,3.25,4.1071,0.423554
1.34,3.25,3.95246,0.42719
1.35,3.25,3.78865,0.431281
1.36,3.25,3.61954,0.434564
1.37,3.25,3.43215,0.43748
1.38,3.25,3.23856,0.436683
1.39,3.25,3.04832,0.436707
1.4,3.25,2.86914,0.440022
1.41,3.25,2.72277,0.446297
1.42,3.25,2.61219,0.451807
1.43,3.25,2.54619,0.464995
1.44,3.25,2.53414,0.481192
1.45,3.25,2.58616,0.505515
1.46,3.25,2.72822,0.536624
1.47,3.25,2.97331,0.579516
1.48,3.25,3.3757,0.640636
1.49,3.25,3.58086,0.646383
1.5,3.25,3.60527,0.586927
1.51,3.25,3.58638,0.514591
1.52,3.25,3.40788,0.420332
1.53,3.25,3.05431,0.316637
1.54,3.25,2.59159,0.225871
1.55,3.25,2.1397,0.158995
1.56,3.25,1.75663,0.117099
1.57,3.25,1.46657,0.0884225
1.58,3.25,1.26357,0.0700468
1.59,3.25,1.12926,0.0566859
1.6,3.25,1.05798,0.0475415
1.61,3.25,1.04441,0.0421634
1.62,3.25,1.0851,0.0417619
1.63,3.25,1.17405,0.0462411
1.64,3.25,1.31191,0.0552972
1.65,3.25,1.50165,0.0638897
1.66,3.25,1.73205,0.0725843
1.67,3.25,1.96289,0.0779827
1.68,3.25,2.16594,0.0770179
1.69,3.25,2.27661,0.0722629
1.7,3.25,2.27202,0.068685
1.71,3.25,2.14966,0.0649549
1.72,3.25,1.96412,0.0618565
1.73,3.25,1.75696,0.0632747
1.74,3.25,1.55869,0.0624343
1.75,3.25,1.38396,0.0630093
1.76,3.25,1.23033,0.0650539
1.77,3.25,1.10823,0.0635697
1.78,3.25,0.996948,0.0648306
1.79,3.25,0.909466,0.0656823
1.8,3.25,0.833576,0.0663349
1.81,3.25,0.76954,0.0649605
1.82,3.25,0.71861,0.0654911
1.83,3.25,0.674545,0.064295
1.84,3.25,0.640619,0.0636487
1.85,3.25,0.615303,0.0618916
1.86,3.25,0.596991,0.0606675
1.87,3.25,0.590558,0.0593536
1.88,3.25,0.593447,0.0578102
1.89,3.25,0.596117,0.0573427
1.9,3.25,0.611784,0.0546393
1.91,3.25,0.636843,0.0534421
1.92,3.25,0.668347,0.0525315
1.93,3.25,0.706937,0.0516053
1.94,3.25,0.745705,0.0517242
1.95,3.25,0.77893,0.0508896
1.96,3.25,0.819211,0.0498269
1.97,3.25,0.849128,0.0504258
1.98,3.25,0.871613,0.0510702
1.99,3.25,0.886403,0.0512285
2,3.25,0.899006,0.0528067
1.08,3.3,0.511644,0.0282839
1.09,3.3,0.907125,0.0577164
1.1,3.3,1.27181,0.0863169
1.11,3.3,1.64237,0.115273
1.12,3.3,2.06146,0.146384
1.13,3.3,2.54219,0.178466
1.14,3.3,3.1152,0.214266
1.15,3.3,3.85391,0.253592
1.16,3.3,4.78762,0.297281
1.17,3.3,5.94187,0.347722
1.18,3.3,7.29063,0.398754
1.19,3.3,8.69098,0.443735
1.2,3.3,9.78721,0.475785
1.21,3.3,10.2374,0.481551
1.22,3.3,9.92558,0.468947
1.23,3.3,9.08609,0.444638
1.24,3.3,8.05873,0.42195
1.25,3.3,7.09272,0.401764
1.26,3.3,6.27192,0.389335
1.27,3.3,5.63047,0.381712
1.28,3.3,5.14602,0.381155
1.29,3.3,4.77001,0.382607
1.3,3.3,4.49355,0.383095
1.31,3.3,4.27905,0.388511
1.32,3.3,4.10391,0.397029
1.33,3.3,3.95565,0.399906
1.34,3.3,3.80224,0.404217
1.35,3.3,3.6577,0.406355
1.36,3.3,3.48411,0.411842
1.37,3.3,3.30696,0.412743
1.38,3.3,3.12222,0.415079
1.39,3.3,2.94364,0.416326
1.4,3.3,2.76848,0.417353
1.41,3.3,2.62602,0.422534
1.42,3.3,2.51667,0.4311
1.43,3.3,2.45387,0.444271
1.44,3.3,2.44025,0.45968
1.45,3.3,2.4935,0.481171
1.46,3.3,2.62328,0.513352
1.47,3.3,2.86057,0.552605
1.48,3.3,3.24088,0.609606
1.49,3.3,3.43562,0.616347
1.5,3.3,3.454,0.555372
1.51,3.3,3.43565,0.488769
1.52,3.3,3.25943,0.397488
1.53,3.3,2.91504,0.30122
1.54,3.3,2.47409,0.213316
1.55,3.3,2.03934,0.152153
1.56,3.3,1.67213,0.109282
1.57,3.3,1.39302,0.0840503
1.58,3.3,1.20164,0.0667697
1.59,3.3,1.0758,0.053706
1.6,3.3,1.00959,0.0443622
1.61,3.3,0.996681,0.0394978
1.62,3.3,1.03071,0.0394196
1.63,3.3,1.11663,0.0421427
1.64,3.3,1.25177,0.0506245
1.65,3.3,1.43675,0.0592235
1.66,3.3,1.6547,0.0664004
1.67,3.3,1.88134,0.0697374
1.68,3.3,2.07456,0.0690636
1.69,3.3,2.18603,0.0672147
1.7,3.3,2.1812,0.0627523
1.71,3.3,2.05935,0.0595248
1.72,3.3,1.87837,0.0570921
1.73,3.3,1.67573,0.0570028
1.74,3.3,1.4893,0.0575849
1.75,3.3,1.32229,0.0583517
1.76,3.3,1.18187,0.059612
1.77,3.3,1.05682,0.0607376
1.78,3.3,0.955382,0.0603106
1.79,3.3,0.8639,0.0598717
1.8,3.3,0.795167,0.0606565
1.81,3.3,0.733939,0.0622381
1.82,3.3,0.6805,0.0607423
1.83,3.3,0.64337,0.0595472
1.84,3.3,0.610207,0.0589033
1.85,3.3,0.584939,0.0582995
1.86,3.3,0.565038,0.0574527
1.87,3.3,0.554711,0.0551319
1.88,3.3,0.555263,0.0530936
1.89,3.3,0.56171,0.0522294
1.9,3.3,0.58313,0.0514989
1.91,3.3,0.60646,0.0508664
1.92,3.3,0.636805,0.048919
1.93,3.3,0.67215,0.0473035
1.94,3.3,0.707087,0.0480753
1.95,3.3,0.747286,0.0471341
1.96,3.3,0.778363,0.0474123
1.97,3.3,0.809077,0.0480857
1.98,3.3,0.831471,0.049039
1.99,3.3,0.846989,0.049288
2,3.3,0.85446,0.0502831
1.08,3.35,0.493954,0.0264595
1.09,3.35,0.874304,0.0542438
1.1,3.35,1.22337,0.0815639
1.11,3.35,1.58139,0.108854
1.12,3.35,1.98177,0.138392
1.13,3.35,2.43978,0.169218
1.14,3.35,2.98925,0.202174
1.15,3.35,3.68806,0.238427
1.16,3.35,4.57846,0.28212
1.17,3.35,5.68494,0.329953
1.18,3.35,6.96038,0.378165
1.19,3.35,8.28962,0.421072
1.2,3.35,9.33091,0.450987
1.21,3.35,9.7619,0.456751
1.22,3.35,9.46768,0.443121
1.23,3.35,8.66969,0.423418
1.24,3.35,7.70095,0.400927
1.25,3.35,6.77742,0.382089
1.26,3.35,6.00715,0.369676
1.27,3.35,5.39252,0.360672
1.28,3.35,4.92946,0.361605
1.29,3.35,4.57456,0.362738
1.3,3.35,4.31425,0.36339
1.31,3.35,4.10896,0.36917
1.32,3.35,3.94924,0.374605
1.33,3.35,3.8061,0.378307
1.34,3.35,3.66464,0.385642
1.35,3.35,3.52005,0.387568
1.36,3.35,3.35798,0.390318
1.37,3.35,3.18603,0.391495
1.38,3.35,3.00746,0.394906
1.39,3.35,2.83479,0.395624
1.4,3.35,2.67149,0.397646
1.41,3.35,2.53009,0.403015
1.42,3.35,2.42619,0.410032
1.43,3.35,2.36133,0.42269
1.44,3.35,2.35132,0.437344
1.45,3.35,2.39677,0.459657
1.46,3.35,2.52121,0.487587
1.47,3.35,2.74807,0.526634
1.48,3.35,3.1093,0.579899
1.49,3.35,3.29488,0.584981
1.5,3.35,3.30612,0.531913
1.51,3.35,3.28645,0.463436
1.52,3.35,3.11168,0.378843
1.53,3.35,2.78048,0.285106
1.54,3.35,2.35517,0.203667
1.55,3.35,1.94057,0.142689
1.56,3.35,1.59245,0.104733
1.57,3.35,1.32653,0.0798209
1.58,3.35,1.14324,0.0635622
1.59,3.35,1.02608,0.0505975
1.6,3.35,0.962958,0.0414443
1.61,3.35,0.948673,0.0369559
1.62,3.35,0.986369,0.0360781
1.63,3.35,1.06588,0.0390355
1.64,3.35,1.19568,0.046356
1.65,3.35,1.37364,0.0544275
1.66,3.35,1.58474,0.0603243
1.67,3.35,1.80194,0.0662277
1.68,3.35,1.99148,0.0634051
1.69,3.35,2.10003,0.0601775
1.7,3.35,2.09038,0.055839
1.71,3.35,1.97783,0.0534384
1.72,3.35,1.80031,0.0534727
1.73,3.35,1.60547,0.0522051
1.74,3.35,1.42377,0.0538403
1.75,3.35,1.26372,0.0553855
1.76,3.35,1.12348,0.054941
1.77,3.35,1.01279,0.0552619
1.78,3.35,0.909038,0.0554037
1.79,3.35,0.825375,0.0563302
1.8,3.35,0.757747,0.0561702
1.81,3.35,0.698141,0.0574152
1.82,3.35,0.650494,0.0567643
1.83,3.35,0.610076,0.0561352
1.84,3.35,0.578884,0.0557647
1.85,3.35,0.555333,0.0538964
1.86,3.35,0.536903,0.0515973
1.87,3.35,0.525887,0.0521356
1.88,3.35,0.527508,0.0507483
1.89,3.35,0.533441,0.0495362
1.9,3.35,0.550736,0.047931
1.91,3.35,0.574322,0.0463922
1.92,3.35,0.599412,0.0453659
1.93,3.35,0.638522,0.0457891
1.94,3.35,0.672,0.0442965
1.95,3.35,0.710338,0.0444116
1.96,3.35,0.741139,0.0451131
1.97,3.35,0.769084,0.0455403
1.98,3.35,0.789862,0.0461771
1.99,3.35,0.808608,0.0453726
2,3.35,0.818003,0.0466147
1.08,3.4,0.476768,0.0248067
1.09,3.4,0.843494,0.0511611
1.1,3.4,1.18007,0.0769011
1.11,3.4,1.52173,0.102887
1.12,3.4,1.90203,0.13071
1.13,3.4,2.34212,0.160148
1.14,3.4,2.86617,0.191734
1.15,3.4,3.53027,0.226302
1.16,3.4,4.38662,0.269107
1.17,3.4,5.43249,0.313172
1.18,3.4,6.65525,0.359064
1.19,3.4,7.91859,0.400732
1.2,3.4,8.90629,0.426209
1.21,3.4,9.3092,0.433145
1.22,3.4,9.03647,0.421553
1.23,3.4,8.27704,0.401117
1.24,3.4,7.35205,0.378701
1.25,3.4,6.48134,0.36027
1.26,3.4,5.74537,0.349731
1.27,3.4,5.16525,0.342645
1.28,3.4,4.72156,0.341266
1.29,3.4,4.39351,0.34406
1.3,3.4,4.13983,0.346805
1.31,3.4,3.9494,0.348681
1.32,3.4,3.79096,0.354403
1.33,3.4,3.66223,0.360269
1.34,3.4,3.53011,0.364238
1.35,3.4,3.38917,0.36729
1.36,3.4,3.23865,0.369638
1.37,3.4,3.06756,0.371347
1.38,3.4,2.89752,0.371721
1.39,3.4,2.73037,0.373701
1.4,3.4,2.57026,0.37922
1.41,3.4,2.43606,0.383562
1.42,3.4,2.3368,0.39044
1.43,3.4,2.27709,0.40418
1.44,3.4,2.2633,0.416806
1.45,3.4,2.30513,0.437217
1.46,3.4,2.42464,0.466217
1.47,3.4,2.64016,0.502608
1.48,3.4,2.98579,0.553576
1.49,3.4,3.16342,0.560276
1.5,3.4,3.16855,0.503963
1.51,3.4,3.14284,0.442706
1.52,3.4,2.97623,0.359783
1.53,3.4,2.65575,0.272043
1.54,3.4,2.24995,0.193106
1.55,3.4,1.85014,0.136453
1.56,3.4,1.51544,0.100489
1.57,3.4,1.26311,0.0755844
1.58,3.4,1.08616,0.0597694
1.59,3.4,0.97525,0.047667
1.6,3.4,0.916945,0.0388644
1.61,3.4,0.906173,0.033828
1.62,3.4,0.93866,0.0333447
1.63,3.4,1.01651,0.0375126
1.64,3.4,1.14313,0.0423699
1.65,3.4,1.31315,0.0497396
1.66,3.4,1.51409,0.0558734
1.67,3.4,1.72281,0.0604713
1.68,3.4,1.90234,0.0595998
1.69,3.4,2.01037,0.0555568
1.7,3.4,2.00796,0.0518421
1.71,3.4,1.89907,0.0479625
1.72,3.4,1.72982,0.048758
1.73,3.4,1.53597,0.0471122
1.74,3.4,1.36142,0.0484724
1.75,3.4,1.20459,0.0500892
1.76,3.4,1.07449,0.0507537
1.77,3.4,0.960688,0.0528877
1.78,3.4,0.865041,0.052197
1.79,3.4,0.783045,0.0523777
1.8,3.4,0.722893,0.0529252
1.81,3.4,0.665694,0.0531111
1.82,3.4,0.620883,0.0525629
1.83,3.4,0.578087,0.0517494
1.84,3.4,0.550696,0.0510527
1.85,3.4,0.523569,0.0512582
1.86,3.4,0.508318,0.0499451
1.87,3.4,0.501013,0.0495451
1.88,3.4,0.501209,0.0468638
1.89,3.4,0.508316,0.0460006
1.9,3.4,0.522363,0.0439817
1.91,3.4,0.542004,0.0437523
1.92,3.4,0.5728,0.0440956
1.93,3.4,0.601774,0.0431618
1.94,3.4,0.639009,0.0416236
1.95,3.4,0.676883,0.0416894
1.96,3.4,0.70934,0.0414361
1.97,3.4,0.736175,0.0417874
1.98,3.4,0.758202,0.0419008
1.99,3.4,0.770221,0.0434639
2,3.4,0.780534,0.0435562
1.08,3.45,0.461336,0.0232786
1.09,3.45,0.813459,0.0483076
1.1,3.45,1.13605,0.0726507
1.11,3.45,1.46441,0.0971088
1.12,3.45,1.82836,0.122914
1.13,3.45,2.24906,0.152428
1.14,3.45,2.7505,0.18117
1.15,3.45,3.38668,0.21387
1.16,3.45,4.19053,0.254213
1.17,3.45,5.19941,0.297344
1.18,3.45,6.35573,0.341123
1.19,3.45,7.56779,0.381454
1.2,3.45,8.51238,0.40483
1.21,3.45,8.88582,0.410912
1.22,3.45,8.62396,0.402243
1.23,3.45,7.90057,0.38109
1.24,3.45,7.02058,0.360058
1.25,3.45,6.1982,0.343171
1.26,3.45,5.49746,0.331746
1.27,3.45,4.94481,0.32557
1.28,3.45,4.52107,0.324062
1.29,3.45,4.20876,0.327141
1.3,3.45,3.97027,0.327861
1.31,3.45,3.79344,0.331882
1.32,3.45,3.64312,0.337816
1.33,3.45,3.51785,0.341334
1.34,3.45,3.39503,0.344721
1.35,3.45,3.26511,0.348998
1.36,3.45,3.11995,0.351636
1.37,3.45,2.95599,0.353416
1.38,3.45,2.79002,0.354408
1.39,3.45,2.62548,0.354704
1.4,3.45,2.47438,0.359007
1.41,3.45,2.34917,0.365914
1.42,3.45,2.24854,0.372857
1.43,3.45,2.19046,0.383378
1.44,3.45,2.17601,0.398718
1.45,3.45,2.21947,0.418715
1.46,3.45,2.33294,0.443558
1.47,3.45,2.5346,0.479214
1.48,3.45,2.86393,0.527479
