W,Q2,L0+Re,L0+Im,L1+Re,L1+Im,L2+Re,L2+Im,L3+Re,L3+Im,L4+Re,L4+Im,L5+Re,L5+Im,L0-Re,L0-Im,L1-Re,L1-Im,L2-Re,L2-Im,L3-Re,L3-Im,L4-Re,L4-Im,L5-Re,L5-Im,E0+Re,E0+Im,E1+Re,E1+Im,E2+Re,E2+Im,E3+Re,E3+Im,E4+Re,E4+Im,E5+Re,E5+Im,E0-Re,E0-Im,E1-Re,E1-Im,E2-Re,E2-Im,E3-Re,E3-Im,E4-Re,E4-Im,E5-Re,E5-Im,M0+Re,M0+Im,M1+Re,M1+Im,M2+Re,M2+Im,M3+Re,M3+Im,M4+Re,M4+Im,M5+Re,M5+Im,M0-Re,M0-Im,M1-Re,M1-Im,M2-Re,M2-Im,M3-Re,M3-Im,M4-Re,M4-Im,M5-Re,M5-Im,
1.83,2.35,0.00166879,0.00418253,-0.000168991,-0.00190115,-0.000359106,-0.000105619,4.22478e-05,-0.000105619,-2.11239e-05,0,0,0,0,0,0.00667515,0.00219688,-0.000316858,0.000126743,0.00152092,-0.00065484,-4.22478e-05,0,2.11239e-05,0,-1.279,0.512,0.016,0.068,0.013,-0.007,0.006,-0.004,0.001,0,0,0,0,0,0,0,0.238,0.012,0.125,-0.039,-0.027,0,0.009,0,0,0,0.114,-0.047,-0.021,-0.003,0.056,0.027,-0.009,0,0.009,0,0,0,-0.255,-0.286,-0.559,0.04,-0.073,0.042,0.008,0,0.002,0,
1.84,2.35,0.00198064,0.00536424,-0.000192562,-0.00242078,-0.00049516,-0.000137545,8.25267e-05,-0.000137545,-2.75089e-05,0,0,0,0,0,0.00872032,0.0027784,-0.000440142,0.000192562,0.00198064,-0.000797758,-5.50178e-05,0,2.75089e-05,0,-1.213,0.512,0.014,0.062,0.013,-0.007,0.006,-0.004,0.002,0,0,0,0,0,0,0,0.235,0.018,0.124,-0.037,-0.026,0,0.009,0,0,0,0.123,-0.044,-0.018,-0.002,0.053,0.027,-0.009,0,0.009,0,0,0,-0.251,-0.281,-0.562,0.036,-0.072,0.039,0.009,0,0.002,0,
1.85,2.35,0.00223455,0.00639893,-0.000203141,-0.00287783,-0.000609422,-0.000169284,0.000135427,-0.000135427,-3.38568e-05,0,0,0,0,0,0.0107326,0.00335182,-0.000541709,0.000203141,0.00236998,-0.00094799,-6.77136e-05,0,3.38568e-05,0,-1.154,0.523,0.013,0.057,0.013,-0.007,0.007,-0.004,0.002,0,0,0,0,0,0,0,0.232,0.024,0.122,-0.036,-0.026,0,0.009,0,0,0,0.129,-0.041,-0.016,-0.002,0.051,0.025,-0.009,0,0.009,0,0,0,-0.246,-0.275,-0.563,0.033,-0.069,0.036,0.009,0,0.002,0,
1.86,2.35,0.00241004,0.0072703,-0.00016067,-0.00337406,-0.000682846,-0.00016067,0.00016067,-0.00016067,-4.01674e-05,0,0,0,0,0,0.0127331,0.0038159,-0.000723013,0.000281172,0.00273138,-0.00104435,-8.03348e-05,0,4.01674e-05,0,-1.104,0.546,0.013,0.052,0.014,-0.006,0.007,-0.003,0.002,0,-0.001,0,0,0,0,0,0.227,0.028,0.121,-0.036,-0.026,0,0.009,0,0,0,0.137,-0.037,-0.015,-0.002,0.048,0.025,-0.009,0,0.009,0,0,0,-0.241,-0.269,-0.566,0.029,-0.068,0.035,0.009,0,0.002,0,
1.87,2.35,0.00269355,0.00794133,-0.000185762,-0.00380812,-0.000789489,-0.000185762,0.000232203,-0.000185762,-4.64405e-05,0,0,0,0,0,0.0147217,0.00431897,-0.00083593,0.000325084,0.00315796,-0.00111457,-9.28811e-05,0,4.64405e-05,0,-1.065,0.578,0.013,0.047,0.014,-0.006,0.008,-0.003,0.002,0,0,0,0,0,0,0,0.225,0.033,0.12,-0.033,-0.026,0,0.01,0,0,0,0.142,-0.035,-0.012,-0.002,0.045,0.023,-0.008,0,0.009,0,0,0,-0.236,-0.262,-0.568,0.026,-0.065,0.033,0.009,0,0.002,0,
1.88,2.35,0.00294986,0.0083755,-0.000210704,-0.00421409,-0.000842818,-0.000210704,0.000263381,-0.000158028,-5.26761e-05,0,0,0,0,0,0.0166983,0.00468817,-0.00100085,0.000368733,0.00347662,-0.00126423,-0.000105352,0,5.26761e-05,0,-1.036,0.621,0.013,0.043,0.014,-0.006,0.008,-0.002,0.001,0,0,0,0,0,0,0,0.222,0.038,0.12,-0.033,-0.026,0,0.01,0,0,0,0.147,-0.032,-0.01,-0.003,0.043,0.021,-0.008,0,0.01,0,0,0,-0.232,-0.256,-0.571,0.023,-0.063,0.03,0.01,0,0.002,0,
1.89,2.35,0.00335582,0.00865447,-0.000176622,-0.00459217,-0.000941983,-0.000235496,0.00029437,-0.000117748,-5.8874e-05,0,0,0,0,0,0.0186042,0.00506316,-0.00117748,0.000470992,0.00388568,-0.0013541,-0.000117748,0,5.8874e-05,0,-1.022,0.669,0.013,0.04,0.014,-0.006,0.008,-0.002,0.001,0,0,0,0,0,0,0,0.219,0.041,0.118,-0.033,-0.026,0,0.01,0,0,0,0.151,-0.03,-0.008,-0.004,0.042,0.018,-0.008,0,0.01,0,0,0,-0.227,-0.25,-0.574,0.02,-0.062,0.029,0.01,0,0.002,0,
1.9,2.35,0.00403211,0.00871456,-0.000130068,-0.00500762,-0.00104054,-0.000260136,0.000390204,-0.000130068,-6.5034e-05,0,0,0,0,0,0.0204857,0.00539782,-0.00136571,0.000520272,0.00422721,-0.00143075,-0.000130068,0,6.5034e-05,0,-1.022,0.722,0.013,0.035,0.014,-0.006,0.008,-0.002,0.001,0,0,0,0,0,0,0,0.216,0.045,0.118,-0.032,-0.027,0,0.01,0,0,0,0.154,-0.027,-0.006,-0.004,0.041,0.015,-0.007,0,0.01,0,0,0,-0.223,-0.244,-0.577,0.016,-0.059,0.027,0.01,0,0.003,0,
1.91,2.35,0.00490977,0.00853874,-0.000142312,-0.00540787,-0.00106734,-0.000284625,0.000426937,-7.11561e-05,-7.11561e-05,0,0,0,0,0,0.0224142,0.00569249,-0.00149428,0.000498093,0.00462515,-0.00149428,-0.000142312,0,7.11561e-05,0,-1.039,0.777,0.014,0.032,0.014,-0.006,0.008,-0.001,0.001,0,0,0,0,0,0,0,0.214,0.047,0.116,-0.031,-0.027,0,0.01,0,0,0,0.157,-0.025,-0.004,-0.003,0.04,0.012,-0.007,0,0.01,0,0,0,-0.217,-0.239,-0.58,0.014,-0.058,0.026,0.011,0,0.003,0,
1.92,2.35,0.00625646,0.00834195,-0.000154481,-0.00571578,-0.0011586,-0.000308961,0.000463442,0,-7.72403e-05,0,0,0,0,0,0.0242534,0.0059475,-0.00169929,0.000540682,0.00494338,-0.00162205,-0.000154481,0,7.72403e-05,0,-1.073,0.828,0.015,0.029,0.015,-0.006,0.008,0,0.001,0,0,0,0,0,0,0,0.212,0.051,0.116,-0.031,-0.027,0,0.01,0,0,0,0.159,-0.023,-0.003,-0.003,0.04,0.009,-0.007,0,0.01,0,0,0,-0.213,-0.233,-0.583,0.012,-0.056,0.025,0.011,0,0.003,0,
1.93,2.35,0.00782891,0.00807877,-0.000166573,-0.0060799,-0.00124929,-0.000249859,0.000499718,0,-8.32863e-05,0,0,0,0,0,0.0260686,0.00616319,-0.00191559,0.000666291,0.00524704,-0.00166573,-0.000166573,0,8.32863e-05,0,-1.123,0.87,0.016,0.027,0.015,-0.006,0.009,0,0.002,0,0,0,0,0,0,0,0.211,0.053,0.116,-0.029,-0.027,0,0.009,0,0,0,0.16,-0.02,-0.001,-0.003,0.04,0.006,-0.007,0,0.01,0,0,0,-0.208,-0.227,-0.587,0.01,-0.055,0.024,0.011,0,0.003,0,
1.94,2.35,0.00991166,0.00794718,-0.000178588,-0.00642918,-0.00133941,-0.000267883,0.000535765,8.92942e-05,-8.92942e-05,0,0,0,0,0,0.0276812,0.00642918,-0.00205377,0.000714354,0.00553624,-0.00169659,-0.000178588,0,8.92942e-05,0,-1.186,0.9,0.017,0.023,0.015,-0.005,0.009,0.001,0.002,0,0,0,0,0,0,0,0.209,0.056,0.115,-0.029,-0.027,0,0.009,0,0,0,0.161,-0.019,0.001,-0.003,0.041,0.003,-0.007,0,0.01,0,0,0,-0.204,-0.222,-0.591,0.007,-0.053,0.023,0.011,0,0.003,0,
1.95,2.35,0.0121938,0.00809743,-9.52639e-05,-0.006859,-0.00142896,-0.000285792,0.00047632,9.52639e-05,-9.52639e-05,0,0,0,0,0,0.0295318,0.00647795,-0.0023816,0.000666847,0.00590636,-0.00181001,-0.000190528,0,9.52639e-05,0,-1.255,0.914,0.017,0.021,0.015,-0.005,0.009,0.001,0.002,0,0,0,0,0,0,0,0.207,0.059,0.114,-0.028,-0.027,0,0.009,0,0,0,0.161,-0.017,0.003,-0.003,0.043,0.001,-0.007,0,0.011,0,0,0,-0.199,-0.217,-0.594,0.004,-0.052,0.022,0.011,0,0.003,0,
1.96,2.35,0.0146733,0.00860161,0,-0.00708368,-0.00141674,-0.000303586,0.000505977,0.000202391,-0.000101195,0,0,0,0,0,0.0311682,0.0065777,-0.00252988,0.000809563,0.00627411,-0.00192271,-0.000404781,0,0.000101195,0,-1.329,0.91,0.019,0.018,0.015,-0.005,0.009,0.002,0.002,0,0,0,0,0,0,0,0.205,0.06,0.114,-0.027,-0.027,0,0.009,0,0,0,0.162,-0.015,0.005,-0.003,0.044,-0.001,-0.006,0,0.011,0,0,0,-0.195,-0.212,-0.599,0.002,-0.05,0.021,0.011,0,0.003,0,
1.97,2.35,0.0173483,0.00953088,0,-0.0074962,-0.00149924,-0.000214177,0.000535443,0.000214177,-0.000107089,0,0,0,0,0,0.0328762,0.00663949,-0.0027843,0.000963797,0.00642531,-0.00192759,-0.000428354,0,0.000107089,0,-1.4,0.891,0.019,0.016,0.015,-0.005,0.008,0.002,0.001,0,0,0,0,0,0,0,0.204,0.062,0.113,-0.027,-0.027,0,0.009,0,0,0,0.162,-0.014,0.006,-0.003,0.044,-0.003,-0.006,0,0.011,0,0,0,-0.19,-0.208,-0.603,0,-0.049,0.021,0.012,0,0.003,0,
1.98,2.35,0.019878,0.0106167,0,-0.00768015,-0.00158121,-0.000225887,0.000451774,0.00033883,-0.000112943,0,0,0,0,0,0.0344477,0.00666366,-0.00293653,0.000903547,0.00688955,-0.00203298,-0.000451774,0,0.000112943,0,-1.463,0.858,0.021,0.015,0.015,-0.005,0.008,0.002,0.001,0,0,0,0,0,0,0,0.204,0.063,0.113,-0.026,-0.027,0,0.009,0,0,0,0.161,-0.012,0.008,-0.003,0.046,-0.005,-0.006,0,0.011,0,0,0,-0.186,-0.202,-0.607,-0.002,-0.047,0.02,0.012,0,0.003,0,
1.99,2.35,0.0224456,0.0122323,0,-0.00807568,-0.00166264,-0.00023752,0.00047504,0.00035628,-0.00011876,0,0,0,0,0,0.0359843,0.00676932,-0.00320652,0.00095008,0.0071256,-0.00213768,-0.00047504,0,0.00011876,0,-1.518,0.815,0.021,0.013,0.015,-0.005,0.007,0.002,0.001,0,0,0,0,0,0,0,0.203,0.065,0.112,-0.026,-0.027,0,0.01,0,0,0,0.16,-0.012,0.01,-0.003,0.048,-0.006,-0.005,0,0.011,0,0,0,-0.182,-0.198,-0.612,-0.005,-0.046,0.018,0.012,0,0.003,0,
2,2.35,0.0246586,0.0140728,0,-0.00834406,-0.00174353,-0.000124538,0.000373615,0.000373615,-0.000124538,0,0,0,0,0,0.037486,0.00660052,-0.00336253,0.000996306,0.00734775,-0.00224169,-0.000498153,0,0.000124538,0,-1.561,0.766,0.022,0.012,0.015,-0.004,0.008,0.002,0.001,0,0,0,0,0,0,0,0.202,0.067,0.112,-0.025,-0.027,0,0.01,0,0,0,0.159,-0.01,0.011,-0.002,0.049,-0.007,-0.005,0,0.011,0,0,0,-0.178,-0.194,-0.616,-0.007,-0.045,0.018,0.012,0,0.003,0,
1.08,2.4,0.488157,-0.00373862,0.0694315,-0,0.000534088,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.136727,-0,-0.00160227,-0,-0,-0,-0,-0,-0,-0,2.478,0.013,-0.061,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-0.016,0,0.001,0,0,0,0,0,0,0,0.488,0.001,-0.01,0,0,0,0,0,0,0,0,0,-0.857,0,0,0,0,0,0,0,0,0,
1.09,2.4,0.487671,-0.0142193,0.104275,0.00157993,0.00157993,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.201177,0.00105328,-0.00421314,-0,0.000526642,-0,-0,-0,-0,-0,2.423,0.044,-0.09,-0.002,0.005,0,0,0,0,0,0,0,0,0,0,0,-0.039,0,0.004,0,-0.001,0,0,0,0,0,0.816,0.011,-0.022,0,0.003,0,-0.001,0,0,0,0,0,-1.281,0.004,0,0,0.001,0,0,0,0,0,
1.1,2.4,0.488544,-0.0218054,0.12616,0.00467258,0.0020767,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.23934,0.00155753,-0.00571093,-0,0.00103835,-0,-0,-0,-0,-0,2.372,0.055,-0.107,-0.005,0.008,0,-0.001,0,0,0,0,0,0,0,0,0,-0.059,0,0.006,0,-0.001,0,0,0,0,0,1.101,0.039,-0.035,0,0.006,0,0,0,0,0,0,0,-1.544,0.011,0,0,0.001,0,0,0,0,0,
1.11,2.4,0.489685,-0.0301896,0.142761,0.0102338,0.00255844,-0,-0.000511688,-0,-0,-0,-0,-0,-0,-0,-0.265054,0.00307013,-0.00716363,-0,0.00102338,-0,-0,-0,-0,-0,2.323,0.06,-0.119,-0.012,0.01,0,-0.001,0,0.001,0,0,0,0,0,0,0,-0.079,0,0.011,0,-0.001,0,0.001,0,0,0,1.384,0.09,-0.045,0,0.008,0,-0.001,0,0.001,0,0,0,-1.733,0.018,0.002,0,0.001,0,0,0,0,0,
1.12,2.4,0.490065,-0.0398304,0.156801,0.0176464,0.00302509,-0,-0.00100836,-0,-0,-0,-0,-0,-0,-0,-0.283854,0.00352927,-0.00857109,-0,0.00100836,-0,-0.000504182,-0,-0,-0,2.276,0.063,-0.128,-0.02,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.097,0,0.015,0,-0.004,0,0,0,0,0,1.681,0.173,-0.054,0,0.011,0,-0.002,0,0.001,0,0,0,-1.875,0.026,0.003,0,0.001,0,-0.001,0,0,0,
1.13,2.4,0.490699,-0.0486726,0.169361,0.0283095,0.00397327,-0,-0.000993317,-0,-0,-0,-0,-0,-0,-0,-0.298492,0.00397327,-0.00893986,-0,0.00198663,-0,-0.000496659,-0,-0,-0,2.232,0.065,-0.135,-0.032,0.013,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.113,0,0.019,0,-0.004,0,0,0,0,0,2.001,0.302,-0.061,0,0.013,0,-0.004,0,0,0,0,0,-1.991,0.032,0.005,0,0.001,0,-0.001,0,0,0,
1.14,2.4,0.490587,-0.0577161,0.179996,0.0415751,0.00391295,-0,-0.000978238,-0,-0,-0,-0,-0,-0,-0,-0.309612,0.00440207,-0.0102715,-0,0.0024456,-0,-0.000489119,-0,-0,-0,2.191,0.066,-0.138,-0.047,0.014,0,-0.002,0,0,0,0,0,0,0,0,0,-0.128,-0.001,0.022,0,-0.005,0,0.001,0,0,0,2.349,0.498,-0.069,0,0.017,0,-0.004,0,0.001,0,0,0,-2.084,0.036,0.007,0,0.001,0,-0.001,0,0,0,
1.15,2.4,0.490714,-0.0669375,0.189255,0.059714,0.00385252,-0,-0.000963129,-0,-0,-0,-0,-0,-0,-0,-0.318796,0.00385252,-0.011076,-0,0.00240782,-0,-0.000481565,-0,-0,-0,2.152,0.067,-0.139,-0.067,0.014,0,-0.003,0,0,0,0,0,0,0,0,0,-0.142,-0.002,0.025,0,-0.006,0,0.002,0,0,0,2.718,0.785,-0.075,0,0.019,0,-0.004,0,0.001,0,0,0,-2.165,0.039,0.009,0,0.001,0,0,0,0,0,
1.16,2.4,0.489638,-0.0758394,0.194812,0.0829493,0.00426597,-0,-0.000947992,-0,-0,-0,-0,-0,-0,-0,-0.326583,0.00331797,-0.0113759,-0.000473996,0.00236998,-0,-0.000473996,-0,-0,-0,2.116,0.07,-0.136,-0.09,0.014,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.155,-0.002,0.029,0,-0.006,0,0.001,0,0,0,3.09,1.199,-0.08,0,0.022,0,-0.006,0,0.002,0,0,0,-2.233,0.037,0.01,0,0.001,0,0,0,0,0,
1.17,2.4,0.48787,-0.0848876,0.194495,0.111473,0.00419774,-0,-0.00093283,-0,0.000466415,-0,-0,-0,-0,-0,-0.333487,0.00139925,-0.0116604,-0,0.00233208,-0,-0.000466415,-0,-0,-0,2.08,0.07,-0.126,-0.118,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.167,-0.002,0.032,0,-0.008,0,0.002,0,0,0,3.418,1.775,-0.086,0,0.024,0,-0.006,0,0.001,0,0,0,-2.294,0.033,0.013,0,0.002,0,0,0,0,0,
1.18,2.4,0.486352,-0.093141,0.184906,0.14407,0.0041294,-0,-0.000917645,-0,0.000458823,-0,-0,-0,-0,-0,-0.33907,-0.000917645,-0.0119294,-0,0.00275294,-0,-0.000458823,-0,-0,-0,2.048,0.073,-0.106,-0.149,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.179,-0.003,0.034,0,-0.01,0,0.003,0,0,0,3.612,2.532,-0.089,0,0.025,0,-0.006,0,0.001,0,0,0,-2.349,0.026,0.016,0.002,0.003,0,0,0,0,0,
1.19,2.4,0.484159,-0.101073,0.161086,0.176427,0.0045122,-0,-0.00045122,-0,0.00045122,-0,-0,-0,-0,-0,-0.344281,-0.00406098,-0.0121829,-0,0.00315854,-0,-0.00045122,-0,0.00045122,-0,2.019,0.077,-0.071,-0.176,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.19,-0.003,0.038,0,-0.01,0,0.004,0,0,0,3.542,3.428,-0.093,0,0.029,0,-0.007,0,0.002,0,0,0,-2.398,0.015,0.018,0.002,0.003,0,0,0,0,0,
1.2,2.4,0.481315,-0.109128,0.121992,0.200955,0.00443608,-0,-0.000887216,-0,-0,-0,-0,-0,-0,-0,-0.34912,-0.00842856,-0.0119774,-0,0.00310526,-0,-0.000443608,-0,0.000443608,-0,1.992,0.081,-0.022,-0.193,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.201,-0.005,0.04,0,-0.011,0,0.003,0,0,0,3.083,4.317,-0.096,0.001,0.03,0,-0.008,0,0.002,0,0,0,-2.445,-0.002,0.021,0.002,0.003,0,0,0,0,0,
1.21,2.4,0.477843,-0.116409,0.0723741,0.208839,0.00435989,-0,-0.000871977,-0,-0,-0,-0,-0,-0,-0,-0.353587,-0.0135156,-0.0122077,-0.000435989,0.00305192,-0,-0.000435989,-0,0.000435989,-0,1.967,0.085,0.034,-0.19,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.211,-0.005,0.042,0,-0.012,0,0.004,0,0,0,2.234,4.968,-0.098,0.001,0.032,0,-0.01,0,0.004,0,0,0,-2.491,-0.023,0.025,0.002,0.002,0,0,0,0,0,
1.22,2.4,0.473769,-0.12294,0.0222748,0.197475,0.00428362,-0,-0.000856724,-0,-0,-0,-0,-0,-0,-0,-0.358111,-0.0192763,-0.0119941,-0,0.00299854,-0,-0.000856724,-0,0.000428362,-0,1.944,0.091,0.085,-0.167,0.017,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.22,-0.006,0.044,0,-0.014,0,0.005,0,0,0,1.175,5.206,-0.1,0.001,0.033,0,-0.01,0,0.003,0,0,0,-2.533,-0.051,0.028,0.004,0.003,0,0,0,0,0,
1.23,2.4,0.469535,-0.130006,-0.0168292,0.172079,0.0042073,-0,-0.00084146,-0,-0,-0,-0,-0,-0,-0,-0.361407,-0.0281889,-0.0117804,-0.00042073,0.00294511,-0,-0.00126219,-0,0.00042073,-0,1.924,0.097,0.122,-0.131,0.017,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.23,-0.008,0.047,0,-0.014,0,0.004,0,0,0,0.165,5.037,-0.103,0.001,0.035,0,-0.011,0,0.004,0,0,0,-2.573,-0.096,0.031,0.004,0.003,0,0,0,0,0,
1.24,2.4,0.464731,-0.135495,-0.0413094,0.140865,0.00454403,-0,-0.000413094,-0,-0,-0,-0,-0,-0,-0,-0.364762,-0.0371784,-0.0111535,-0.000413094,0.00330475,-0,-0.00123928,-0,0.000413094,-0,1.906,0.104,0.142,-0.091,0.016,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.239,-0.009,0.048,0,-0.014,0,0.005,0,0,0,-0.629,4.606,-0.105,0.001,0.037,0,-0.01,0,0.004,0,0,0,-2.612,-0.143,0.034,0.004,0.003,0,0,0,0,0,
1.25,2.4,0.45938,-0.140693,-0.0543309,0.110689,0.00446,-0,-0.000810908,-0,-0,-0,-0,-0,-0,-0,-0.367341,-0.0474381,-0.0113527,-0.000405454,0.00324363,-0,-0.00121636,-0,-0,-0,1.891,0.111,0.148,-0.057,0.016,0,-0.004,0,0.001,0,-0.001,0,0,0,0,0,-0.248,-0.01,0.051,0,-0.015,0,0.005,0,0,0,-1.169,4.072,-0.105,0.001,0.038,0,-0.011,0,0.004,0,0,0,-2.649,-0.201,0.038,0.006,0.003,0,0,0,0,0,
1.26,2.4,0.453506,-0.145997,-0.0584784,0.0851318,0.00437593,-0,-0.000795625,-0,-0,-0,-0,-0,-0,-0,-0.36917,-0.0596718,-0.0107409,-0.000397812,0.0031825,-0,-0.000795625,-0,-0,-0,1.879,0.12,0.146,-0.029,0.016,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.257,-0.013,0.052,0,-0.015,0,0.006,0,0,0,-1.501,3.539,-0.106,0.002,0.039,0,-0.011,0,0.005,0,0,0,-2.682,-0.269,0.042,0.008,0.003,0,0,0,0,0,
1.27,2.4,0.447914,-0.150215,-0.0577451,0.0639878,0.00429186,-0,-0.000780339,-0,-0,-0,-0,-0,-0,-0,-0.369881,-0.073742,-0.0105346,-0.000780339,0.00351152,-0,-0.000780339,-0,-0,-0,1.869,0.13,0.141,-0.007,0.016,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.266,-0.014,0.053,0,-0.017,0,0.006,0,0,0,-1.681,3.059,-0.106,0.002,0.04,0,-0.012,0,0.004,0,0,0,-2.711,-0.348,0.047,0.01,0.004,0,0,0,0,0,
1.28,2.4,0.441818,-0.153776,-0.0543187,0.0481983,0.00420779,-0,-0.000382526,-0,-0,-0,-0,-0,-0,-0,-0.369138,-0.0887461,-0.00994569,-0.000765053,0.00306021,-0,-0.000765053,-0,-0,-0,1.862,0.142,0.133,0.009,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.274,-0.017,0.054,0,-0.017,0,0.005,0,0,0,-1.76,2.643,-0.107,0.001,0.041,0,-0.012,0,0.004,0,0,0,-2.733,-0.442,0.052,0.012,0.004,0,0,0,0,0,
1.29,2.4,0.435241,-0.157452,-0.0494848,0.0352392,0.00412373,-0,-0.000374885,-0,-0,-0,-0,-0,-0,-0,-0.366637,-0.105717,-0.009747,-0.000374885,0.00337396,-0,-0.000749769,-0,-0,-0,1.86,0.154,0.125,0.022,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.283,-0.02,0.057,0,-0.018,0,0.006,0,0,0,-1.778,2.29,-0.107,0.001,0.043,0,-0.012,0,0.005,0,0,0,-2.746,-0.549,0.057,0.015,0.004,0,0,0,0,0,
1.3,2.4,0.428942,-0.159752,-0.0440694,0.0253399,0.00440694,-0,-0.000367245,-0,-0,-0,-0,-0,-0,-0,-0.361736,-0.124129,-0.00954837,-0.00073449,0.00330521,-0,-0.00073449,-0,-0,-0,1.859,0.17,0.117,0.03,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.293,-0.023,0.058,0,-0.018,0,0.006,0,0,0,-1.758,1.991,-0.107,0.001,0.045,0.001,-0.012,0,0.005,0,0,0,-2.743,-0.672,0.063,0.017,0.004,0,0,0,0,0,
1.31,2.4,0.42254,-0.161824,-0.0388377,0.0176208,0.0043153,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.354215,-0.144203,-0.00863061,-0.00107883,0.00359609,-0,-0.000719217,-0,-0,-0,1.862,0.186,0.11,0.035,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.302,-0.027,0.058,0,-0.019,0,0.006,0,0,0,-1.712,1.739,-0.106,0.002,0.045,0.001,-0.013,0,0.005,0,0,0,-2.723,-0.808,0.069,0.021,0.006,0.001,0,0,0,0,
1.32,2.4,0.416388,-0.162965,-0.0337898,0.0116152,0.00422372,-0.000351977,-0.000351977,-0,-0,-0,-0,-0,-0,-0,-0.342121,-0.164373,-0.00809546,-0.00105593,0.00316779,-0,-0.000703953,-0,-0,-0,1.869,0.204,0.104,0.039,0.016,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.312,-0.032,0.059,0,-0.019,0,0.007,0,0,0,-1.653,1.525,-0.107,0.002,0.046,0.001,-0.013,0,0.006,0,0,0,-2.678,-0.955,0.076,0.025,0.006,0.001,0,0,0,0,
1.33,2.4,0.410121,-0.164255,-0.0292697,0.006887,0.0041322,-0.00034435,-0.00034435,-0,-0,-0,-0,-0,-0,-0,-0.325755,-0.184916,-0.00792005,-0.00103305,0.00309915,-0,-0.0006887,-0,0.00034435,-0,1.88,0.223,0.098,0.042,0.016,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.321,-0.038,0.06,0,-0.019,0,0.008,0,0,0,-1.586,1.342,-0.106,0.003,0.047,0.001,-0.013,0,0.006,0,0,0,-2.603,-1.11,0.084,0.029,0.007,0.001,0,0,0,0,
1.34,2.4,0.404076,-0.164324,-0.024918,0.0033673,0.00404076,-0.00033673,-0,-0,-0,-0,-0,-0,-0,-0,-0.304404,-0.204058,-0.00740805,-0.00134692,0.0033673,-0,-0.000673459,-0,0.00033673,-0,1.895,0.245,0.093,0.045,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.333,-0.044,0.06,0,-0.02,0,0.007,0,0,0,-1.515,1.185,-0.105,0.003,0.048,0.001,-0.014,0,0.006,0,0,0,-2.493,-1.264,0.093,0.036,0.007,0.001,0,0,0,0,
1.35,2.4,0.398231,-0.163571,-0.0210635,0.000658233,0.00362028,-0.000329117,-0.000329117,-0,-0,-0,-0,-0,-0,-0,-0.278433,-0.21985,-0.00691145,-0.00131647,0.00329117,0.000329117,-0.000658233,-0,0.000329117,-0,1.916,0.269,0.089,0.046,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.344,-0.051,0.061,0,-0.021,0,0.008,0,0,0,-1.442,1.049,-0.104,0.003,0.049,0.001,-0.014,0,0.006,0,0,0,-2.348,-1.407,0.102,0.043,0.007,0.001,0,0,0,0,
1.36,2.4,0.392566,-0.162685,-0.0173616,-0.00160756,0.00353663,-0.000321512,-0,-0,-0,-0,-0,-0,-0,-0,-0.249493,-0.231489,-0.00610873,-0.00128605,0.00321512,0.000321512,-0.000643024,-0,0.000321512,-0,1.941,0.296,0.085,0.046,0.016,0.001,-0.003,0,0.001,0,0,0,0,0,0,0,-0.356,-0.058,0.061,-0.001,-0.021,0,0.008,0,0,0,-1.369,0.93,-0.103,0.003,0.049,0.001,-0.015,0,0.005,0,0,0,-2.171,-1.528,0.112,0.051,0.009,0.001,0,0,0,0,
